OBJECTID,ADDRKEY,PRCLID,BLUSAGECUBICFT,METERSZ,LATITUDE,LONGITUDE,Market_val,EDU,EDU_GALLONS,BILLED_GALLONS,Number_of_Baths,Number_of_Half_Baths,Number_of_Beds,USAGE_CLASSIFICATION,PARCEL_RATIO,USAGE_BINARY_RESULT,OBJECTID_1,Shape,Add_FULL_BEXAR,Add_CITY,Add_STATE,Add_ZIP,Add_ADDRKEY,Add_PARCELKEY,Add_STNOSORTAS,Add_LATITUDE,Add_LONGITUDE,Comm_SRVTYPE,Comm_PRCLKEY,Comm_ADDRKEY,PropertySquareFootage,BCAD_Residential_Footprint,Houses,Num_Rooms,PercentImperviousCover,ResidentialFootprintClass,PropertySizeClass,ImperviousCoverClass,PerviousCoverPercentage,PerviousCoverClass,PressureZoneString,MULTI_LABEL
80713,98099,506472,7000.0,0.625,29.514540000000004,-98.5058,159000,1.0,105850,52360.0,2,0,3,LOW_USAGE,12.7716506,0,91729,0,CORNWALL,SAN ANTONIO,TX,78216,98099,334680,131,13734959.57,2125646.555,RESIDENT,334680,98099,12600.53142,2230.001953,1,0,17.69768178,A,A,A,82.30231476,D,1012,MEDIUM
80714,98100,506460,6800.0,0.75,29.51401,-98.5061,185140,1.5,158775,50864.0,2,0,3,LOW_USAGE,19.7501374,0,91730,0,CORNWALL,SAN ANTONIO,TX,78216,98100,334308,134,13734765.78,2125570.32,RESIDENT,334308,98100,9550.591556,2360.003906,1,0,24.71055214,A,A,A,75.28945159999998,D,1012,MEDIUM
80715,98101,506471,3700.0,0.75,29.514540000000004,-98.5061,178570,1.5,158775,27676.0,2,0,3,LOW_USAGE,14.34360785,0,91731,0,CORNWALL,SAN ANTONIO,TX,78216,98101,334679,135,13734959.39,2125570.76,RESIDENT,334679,98101,12373.53773,2046.996094,1,0,16.54333739,A,A,A,83.45666504,E,1012,LOW_USAGE
80716,98102,506461,8300.0,0.75,29.51401,-98.5063,201270,1.5,158775,62084.0,2,0,3,LOW_USAGE,21.47083372,0,91732,0,CORNWALL,SAN ANTONIO,TX,78216,98102,334309,138,13734765.79,2125495.32,RESIDENT,334309,98102,9571.524072,2462.003906,1,0,25.72217222,A,A,B,74.2778244,D,1012,MEDIUM
80717,98103,506470,8600.0,0.75,29.514540000000004,-98.5063,176210,1.5,158775,64328.0,2,0,3,LOW_USAGE,14.15404121,0,91733,0,CORNWALL,SAN ANTONIO,TX,78216,98103,334678,139,13734959.11,2125496.705,RESIDENT,334678,98103,12021.61539,2102.0,1,0,17.48517094,A,A,A,82.51483154,D,1012,MEDIUM
80718,98104,506462,5300.0,0.75,29.51401,-98.5066,224400,1.5,158775,39644.0,2,0,3,LOW_USAGE,23.93826743,0,91734,0,CORNWALL,SAN ANTONIO,TX,78216,98104,334310,142,13734765.3,2125419.835,RESIDENT,334310,98104,9642.045322,2914.003906,1,0,30.22184411,B,A,B,69.77815247,C,1012,MEDIUM
80719,98105,506469,5500.0,0.625,29.514540000000004,-98.5066,211570,1.0,105850,41140.0,2,0,3,LOW_USAGE,16.99432778,0,91735,0,CORNWALL,SAN ANTONIO,TX,78216,98105,334317,143,13734959.07,2125420.441,RESIDENT,334317,98105,13031.28676,2414.003906,1,0,18.52467796,A,A,A,81.47531891,D,1012,MEDIUM
88639,107949,537492,6200.0,0.75,29.534440000000004,-98.5082,207700,1.5,158775,46376.0,2,0,4,LOW_USAGE,19.39843737,0,99522,0,CURLEW,SAN ANTONIO,TX,78213,107949,346350,1100,13742193.07,2124867.82,RESIDENT,346350,107949,14984.91824,2551.998047,1,0,17.03044359,B,A,A,82.96955872,D,1012,MEDIUM
88640,107951,537491,7300.0,0.75,29.53414,-98.5083,298360,1.5,158775,54604.0,2,0,4,LOW_USAGE,19.05788292,0,99523,0,CURLEW,SAN ANTONIO,TX,78213,107951,346349,1102,13742082.08,2124826.9,RESIDENT,346349,107951,13771.22917,2743.996094,1,0,19.92557135,B,A,A,80.07443237,D,1012,MEDIUM
88641,107952,537493,11400.0,0.75,29.53469,-98.5082,257870,1.5,158775,85272.0,2,0,4,LOW_USAGE,15.61561758,0,99524,0,CURLEW,SAN ANTONIO,TX,78213,107952,346351,1103,13742283.33,2124857.385,RESIDENT,346351,107952,14956.783130000002,2553.001953,1,0,17.06919149,B,A,A,82.93080902,D,1012,HIGH_USAGE
88642,107953,537490,9000.0,0.75,29.53412,-98.5086,248000,1.5,158775,67320.0,2,0,4,LOW_USAGE,20.64284482,0,99525,0,CURLEW,SAN ANTONIO,TX,78213,107953,346348,1106,13742077.06,2124734.655,RESIDENT,346348,107953,8831.799101,2902.0,1,0,32.85853728,B,A,B,67.14146423,C,1012,MEDIUM
88643,107954,537494,4100.0,0.75,29.53467,-98.5086,238660,1.5,158775,30668.0,2,0,4,LOW_USAGE,25.50688876,0,99526,0,CURLEW,SAN ANTONIO,TX,78213,107954,346352,1107,13742276.49,2124729.028,RESIDENT,346352,107954,9047.14077,2134.994141,1,0,23.59855113,A,A,A,76.40145111,D,1012,LOW_USAGE
88644,107955,537489,6100.0,0.75,29.53417,-98.5089,194980,1.5,158775,45628.0,2,0,3,LOW_USAGE,18.20302922,0,99527,0,CURLEW,SAN ANTONIO,TX,78213,107955,354936,1110,13742093.99,2124640.115,RESIDENT,354936,107955,11203.48793,2765.003906,1,0,24.67984903,B,A,A,75.32015228,D,1012,MEDIUM
88645,107956,537495,11300.0,0.75,29.53465,-98.5089,184600,1.5,158775,84524.0,2,0,3,LOW_USAGE,17.51170609,0,99528,0,CURLEW,SAN ANTONIO,TX,78213,107956,346353,1111,13742269.22,2124638.48,RESIDENT,346353,107956,11191.98932,2573.501953,1,0,22.99414232,B,A,A,77.00585938,D,1012,HIGH_USAGE
88646,107957,537488,12200.0,1.0,29.53419,-98.50924,214940,2.0,211700,91256.0,2,0,4,LOW_USAGE,20.06646374,0,99529,0,CURLEW,SAN ANTONIO,TX,78213,107957,354935,1114,13742097.9,2124552.764,RESIDENT,354935,107957,10482.14384,1907.994141,1,0,18.20232741,A,A,A,81.79767609,D,1012,HIGH_USAGE
88647,107958,537496,11200.0,1.0,29.53467,-98.5092,204240,2.0,211700,83776.0,2,0,3,LOW_USAGE,19.37481502,0,99530,0,CURLEW,SAN ANTONIO,TX,78213,107958,346354,1115,13742273.29,2124554.85,RESIDENT,346354,107958,10734.18198,2480.001953,1,0,23.10378154,B,A,A,76.89621735,D,1012,HIGH_USAGE
88648,107959,537487,18100.0,0.75,29.5342,-98.5095,195160,1.5,158775,135388.0,2,0,3,LOW_USAGE,17.4058163,0,99531,0,CURLEW,SAN ANTONIO,TX,78213,107959,354934,1118,13742101.83,2124467.504,RESIDENT,354934,107959,10776.91,2741.003906,1,0,25.43404285,B,A,B,74.56595612,D,1012,HIGH_USAGE
88649,107960,537497,10400.0,1.0,29.53468,-98.5095,175370,2.0,211700,77792.0,2,0,3,LOW_USAGE,15.13511741,0,99532,0,CURLEW,SAN ANTONIO,TX,78213,107960,346355,1119,13742277.41,2124465.725,RESIDENT,346355,107960,11882.54275,2542.994141,1,0,21.40109398,B,A,A,78.59890747,D,1012,MEDIUM
98876,120204,516197,6400.0,0.625,29.510890000000003,-98.501,170190,1.0,105850,47872.0,2,0,3,LOW_USAGE,31.89407995,0,109330,0,DORSET,SAN ANTONIO,TX,78216,120204,327969,8002,13733637.98,2127177.21,RESIDENT,327969,120204,5227.009984,1378.003906,1,0,26.36313897,A,A,B,73.63686371,D,1012,MEDIUM
98877,120205,516198,4800.0,0.625,29.51097,-98.501,125190,1.0,105850,35904.0,2,0,2,LOW_USAGE,27.34507081,0,109331,0,DORSET,SAN ANTONIO,TX,78216,120205,327970,8004,13733669.55,2127176.83,RESIDENT,327970,120205,3895.717684,1384.996094,1,0,35.55175724,A,A,B,64.44824219,C,1012,LOW_USAGE
98878,120206,516199,1200.0,0.625,29.51105,-98.501,133420,1.0,105850,8976.0,2,0,3,LOW_USAGE,29.1150356,0,109332,0,DORSET,SAN ANTONIO,TX,78216,120206,327971,8006,13733698.4,2127176.57,RESIDENT,327971,120206,4425.978707,1281.0,1,0,28.94275108,A,A,B,71.05725098,C,1012,LOW_USAGE
98879,120207,516200,5500.0,0.625,29.51114,-98.501,133340,1.0,105850,41140.0,2,0,2,LOW_USAGE,29.09757792,0,109333,0,DORSET,SAN ANTONIO,TX,78216,120207,327972,8008,13733728.93,2127176.485,RESIDENT,327972,120207,4362.189243,1280.998047,1,0,29.36594392,A,A,B,70.63405609,C,1012,MEDIUM
98880,120208,516201,8200.0,0.625,29.51122,-98.501,149680,1.0,105850,61336.0,2,0,2,LOW_USAGE,32.63228852,0,109334,0,DORSET,SAN ANTONIO,TX,78216,120208,327973,8010,13733758.64,2127176.4,RESIDENT,327973,120208,4278.111732,1281.0,1,0,29.94311697,A,A,B,70.05688477,C,1012,MEDIUM
98881,120209,516202,200.0,0.625,29.51132,-98.501,133680,1.0,105850,1496.0,2,0,2,LOW_USAGE,21.84249483,0,109335,0,DORSET,SAN ANTONIO,TX,78216,120209,327974,8012,13733796.37,2127176.47,RESIDENT,327974,120209,6693.562786,1618.0,1,0,24.17247812,A,A,A,75.82752228,D,1012,LOW_USAGE
98882,120210,516203,2000.0,0.625,29.51143,-98.501,141720,1.0,105850,14960.0,2,0,2,LOW_USAGE,23.123266,0,109336,0,DORSET,SAN ANTONIO,TX,78216,120210,327975,8014,13733836.51,2127176.54,RESIDENT,327975,120210,5020.988084000001,1855.998047,1,0,36.96479688,A,A,B,63.03520203,C,1012,LOW_USAGE
98883,120211,516204,3600.0,0.625,29.51152,-98.501,133320,1.0,105850,26928.0,2,0,2,LOW_USAGE,29.12089496,0,109337,0,DORSET,SAN ANTONIO,TX,78216,120211,327976,8016,13733868.97,2127176.27,RESIDENT,327976,120211,4525.608493,1281.001953,1,0,28.30562907,A,A,B,71.69437408,C,1012,LOW_USAGE
98884,120212,516205,2600.0,0.625,29.51161,-98.5011,124420,1.0,105850,19448.0,2,0,3,LOW_USAGE,27.15104729,0,109338,0,DORSET,SAN ANTONIO,TX,78216,120212,327977,8018,13733899.46,2127163.44,RESIDENT,327977,120212,4283.730259,1269.0,1,0,29.62371399,A,A,B,70.37628937,C,1012,LOW_USAGE
98885,120213,516206,3100.0,0.625,29.51169,-98.5011,138880,1.0,105850,23188.0,2,0,3,LOW_USAGE,35.54343475,0,109339,0,DORSET,SAN ANTONIO,TX,78216,120213,327978,8020,13733929.2,2127157.355,RESIDENT,327978,120213,3745.386686,1636.0,1,0,43.68040305,A,A,B,56.31959534,B,1012,LOW_USAGE
98886,120214,516195,2200.0,0.625,29.51177,-98.5011,133340,1.0,105850,16456.0,2,0,3,LOW_USAGE,29.09757792,0,109340,0,DORSET,SAN ANTONIO,TX,78216,120214,327967,8022,13733957.9,2127151.015,RESIDENT,327967,120214,3209.381656,1280.996094,1,0,39.91410904,A,A,B,60.08589172,B,1012,LOW_USAGE
98887,120215,516196,2500.0,0.625,29.51191,-98.50109,141350,1.0,105850,18700.0,2,1,2,LOW_USAGE,27.64011495,0,109341,0,DORSET,SAN ANTONIO,TX,78216,120215,327968,8024,13734009.99,2127175.475,RESIDENT,327968,120215,12517.47247,1492.001953,1,0,11.91935478,A,A,A,88.0806427,E,1012,LOW_USAGE
164340,148347,537463,22100.0,0.75,29.53455,-98.5065,195820,1.5,158775,165308.0,3,0,5,HIGH_USAGE,18.80137445,1,131141,0,EVENING DUN,SAN ANTONIO,TX,78213,148347,356447,1001,13742234.37,2125411.225,RESIDENT,356447,148347,9967.36487,2692.0,1,0,27.00814142,B,A,B,72.99185944,D,1012,HIGH_USAGE
164341,148348,537473,19500.0,0.75,29.53406,-98.5064,215450,1.5,158775,145860.0,3,0,4,LOW_USAGE,20.49751937,0,131142,0,EVENING DUN,SAN ANTONIO,TX,78213,148348,354920,1002,13742058.23,2125423.82,RESIDENT,354920,148348,10774.2685,3811.996094,1,0,35.38055594,B,A,B,64.6194458,C,1012,HIGH_USAGE
164342,148349,537472,4900.0,0.75,29.53423,-98.5066,190700,1.5,158775,36652.0,2,0,4,LOW_USAGE,18.9190562,0,131143,0,EVENING DUN,SAN ANTONIO,TX,78213,148349,354919,1006,13742117.08,2125369.499,RESIDENT,354919,148349,9708.925201,3099.998047,1,0,31.92936378,B,A,B,68.07063293,C,1012,LOW_USAGE
